,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,season_name,time_bin,time_bin_encoded,season_name_encoded,rush_hour,ideal,sticky
3389,2011-06-09,2,0,6,12,0,4,1,1,0.92,0.8485,0.35,0.194,140,summer,Afternoon,0,2,0,0,0
3390,2011-06-09,2,0,6,13,0,4,1,1,0.9,0.8182,0.37,0.0896,136,summer,Afternoon,0,2,0,0,0
3391,2011-06-09,2,0,6,14,0,4,1,1,0.92,0.8788,0.4,0.194,118,summer,Afternoon,0,2,0,0,0
3392,2011-06-09,2,0,6,15,0,4,1,1,0.94,0.8333,0.31,0.1642,104,summer,Afternoon,0,2,0,0,0
3393,2011-06-09,2,0,6,16,0,4,1,1,0.92,0.8333,0.33,0.1343,200,summer,Afternoon,0,2,0,0,0
3394,2011-06-09,2,0,6,17,0,4,1,1,0.9,0.8182,0.37,0.2537,409,summer,Afternoon,0,2,1,0,0
3395,2011-06-09,2,0,6,18,0,4,1,1,0.88,0.803,0.39,0.2836,466,summer,Evening,1,2,1,0,0
3396,2011-06-09,2,0,6,19,0,4,1,2,0.84,0.7424,0.39,0.3284,326,summer,Evening,1,2,1,0,0
3397,2011-06-09,2,0,6,20,0,4,1,2,0.8,0.7273,0.43,0.194,254,summer,Evening,1,2,0,0,0
3398,2011-06-09,2,0,6,22,0,4,1,2,0.74,0.6818,0.58,0.1642,153,summer,Evening,1,2,0,0,0
3399,2011-06-09,2,0,6,23,0,4,1,2,0.74,0.697,0.57,0.1642,97,summer,Evening,1,2,0,0,0
3400,2011-06-10,2,0,6,0,0,5,1,3,0.7,0.6515,0.65,0.2239,69,summer,Night,3,2,0,0,0
3401,2011-06-10,2,0,6,1,0,5,1,3,0.7,0.6515,0.65,0.2239,23,summer,Night,3,2,0,0,0
3402,2011-06-10,2,0,6,2,0,5,1,1,0.68,0.6364,0.69,0.1642,13,summer,Night,3,2,0,0,0
3403,2011-06-10,2,0,6,3,0,5,1,1,0.68,0.6364,0.69,0.1642,6,summer,Night,3,2,0,0,0
3404,2011-06-10,2,0,6,4,0,5,1,1,0.66,0.6061,0.78,0.1642,4,summer,Night,3,2,0,0,0
3405,2011-06-10,2,0,6,5,0,5,1,1,0.66,0.6061,0.78,0.1642,28,summer,Night,3,2,0,0,0
3406,2011-06-10,2,0,6,6,0,5,1,1,0.66,0.6061,0.78,0.0896,104,summer,Morning,2,2,0,0,0
3407,2011-06-10,2,0,6,7,0,5,1,1,0.72,0.6818,0.66,0.1045,267,summer,Morning,2,2,1,0,0
3408,2011-06-10,2,0,6,8,0,5,1,1,0.74,0.6818,0.58,0.1343,452,summer,Morning,2,2,1,0,0
3409,2011-06-10,2,0,6,12,0,5,1,1,0.84,0.7576,0.44,0.1343,207,summer,Afternoon,0,2,0,0,0
3410,2011-06-10,2,0,6,13,0,5,1,1,0.84,0.7576,0.44,0.1045,189,summer,Afternoon,0,2,0,0,0
3411,2011-06-10,2,0,6,15,0,5,1,1,0.84,0.7576,0.44,0.1045,212,summer,Afternoon,0,2,0,0,0
3412,2011-06-10,2,0,6,16,0,5,1,1,0.82,0.7879,0.56,0.2985,285,summer,Afternoon,0,2,0,0,0
3413,2011-06-10,2,0,6,17,0,5,1,1,0.82,0.7727,0.52,0.2239,517,summer,Afternoon,0,2,1,0,0
3414,2011-06-10,2,0,6,18,0,5,1,1,0.8,0.7727,0.59,0.2239,463,summer,Evening,1,2,1,0,0
3415,2011-06-10,2,0,6,19,0,5,1,1,0.78,0.7424,0.59,0.194,306,summer,Evening,1,2,1,0,0
3416,2011-06-10,2,0,6,20,0,5,1,1,0.76,0.7121,0.62,0.1045,250,summer,Evening,1,2,0,0,0
3417,2011-06-10,2,0,6,21,0,5,1,1,0.76,0.7273,0.66,0.1343,218,summer,Evening,1,2,0,0,0
3418,2011-06-10,2,0,6,22,0,5,1,1,0.72,0.697,0.74,0.2537,185,summer,Evening,1,2,0,0,0
3419,2011-06-10,2,0,6,23,0,5,1,1,0.72,0.697,0.74,0.1642,146,summer,Evening,1,2,0,0,0
3420,2011-06-11,2,0,6,0,0,6,0,1,0.7,0.6667,0.79,0.1343,117,summer,Night,3,2,0,0,0
3421,2011-06-11,2,0,6,1,0,6,0,1,0.7,0.6667,0.79,0.0896,77,summer,Night,3,2,0,0,0
3422,2011-06-11,2,0,6,2,0,6,0,1,0.7,0.6667,0.79,0.1045,60,summer,Night,3,2,0,0,0
3423,2011-06-11,2,0,6,3,0,6,0,1,0.68,0.6364,0.83,0.0896,28,summer,Night,3,2,0,0,0
3424,2011-06-11,2,0,6,4,0,6,0,1,0.68,0.6364,0.79,0.0896,13,summer,Night,3,2,0,0,0
3425,2011-06-11,2,0,6,5,0,6,0,1,0.68,0.6364,0.74,0.1343,16,summer,Night,3,2,0,0,0
3426,2011-06-11,2,0,6,6,0,6,0,1,0.7,0.6515,0.61,0.1343,40,summer,Morning,2,2,0,0,0
3427,2011-06-11,2,0,6,7,0,6,0,1,0.72,0.6667,0.58,0.194,68,summer,Morning,2,2,1,0,0
3428,2011-06-11,2,0,6,8,0,6,0,1,0.74,0.6818,0.58,0.194,143,summer,Morning,2,2,1,0,0
3429,2011-06-11,2,0,6,9,0,6,0,1,0.74,0.6818,0.62,0.1343,230,summer,Morning,2,2,1,0,0
3430,2011-06-11,2,0,6,10,0,6,0,1,0.74,0.6818,0.58,0.1642,264,summer,Morning,2,2,0,0,0
3431,2011-06-11,2,0,6,11,0,6,0,1,0.76,0.7121,0.62,0.1343,325,summer,Morning,2,2,0,0,0
3432,2011-06-11,2,0,6,12,0,6,0,1,0.8,0.7576,0.55,0.2239,347,summer,Afternoon,0,2,0,0,0
3433,2011-06-11,2,0,6,13,0,6,0,1,0.8,0.7576,0.55,0.194,387,summer,Afternoon,0,2,0,0,0
3434,2011-06-11,2,0,6,14,0,6,0,1,0.82,0.7727,0.49,0.1045,380,summer,Afternoon,0,2,0,0,0
3435,2011-06-11,2,0,6,15,0,6,0,1,0.82,0.7727,0.49,0.1045,374,summer,Afternoon,0,2,0,0,0
3436,2011-06-11,2,0,6,16,0,6,0,2,0.8,0.7273,0.46,0.194,394,summer,Afternoon,0,2,0,0,0
3437,2011-06-11,2,0,6,17,0,6,0,2,0.74,0.6818,0.58,0.1642,337,summer,Afternoon,0,2,1,0,0
3438,2011-06-11,2,0,6,18,0,6,0,2,0.72,0.6818,0.62,0.1343,286,summer,Evening,1,2,1,0,0
3439,2011-06-11,2,0,6,19,0,6,0,1,0.7,0.6515,0.65,0.194,264,summer,Evening,1,2,1,0,0
3440,2011-06-11,2,0,6,20,0,6,0,1,0.68,0.6364,0.74,0.2537,275,summer,Evening,1,2,0,0,0
3441,2011-06-11,2,0,6,21,0,6,0,1,0.66,0.6212,0.74,0.2239,220,summer,Evening,1,2,0,0,0
3442,2011-06-11,2,0,6,22,0,6,0,1,0.66,0.6061,0.78,0.2239,190,summer,Evening,1,2,0,0,0
3443,2011-06-11,2,0,6,23,0,6,0,1,0.66,0.6212,0.74,0.1045,131,summer,Evening,1,2,0,0,0
3444,2011-06-12,2,0,6,0,0,0,0,1,0.66,0.6061,0.78,0.2239,119,summer,Night,3,2,0,0,0
3445,2011-06-12,2,0,6,1,0,0,0,1,0.64,0.5758,0.83,0.1045,93,summer,Night,3,2,0,0,0
3446,2011-06-12,2,0,6,2,0,0,0,1,0.64,0.5758,0.89,0.2537,66,summer,Night,3,2,0,0,0
3447,2011-06-12,2,0,6,3,0,0,0,1,0.64,0.5758,0.89,0.2836,28,summer,Night,3,2,0,0,0
3448,2011-06-12,2,0,6,4,0,0,0,1,0.62,0.5606,0.88,0.1642,14,summer,Night,3,2,0,0,0
3449,2011-06-12,2,0,6,5,0,0,0,1,0.62,0.5606,0.88,0.2239,10,summer,Night,3,2,0,0,0
3450,2011-06-12,2,0,6,6,0,0,0,1,0.62,0.5606,0.88,0.1045,14,summer,Morning,2,2,0,0,0
3451,2011-06-12,2,0,6,7,0,0,0,1,0.64,0.5909,0.78,0.1045,34,summer,Morning,2,2,1,0,0
3452,2011-06-12,2,0,6,10,0,0,0,1,0.76,0.7121,0.58,0.0896,311,summer,Morning,2,2,0,0,0
3453,2011-06-12,2,0,6,11,0,0,0,1,0.78,0.7273,0.55,0.1045,367,summer,Morning,2,2,0,0,0
3454,2011-06-12,2,0,6,13,0,0,0,1,0.78,0.7424,0.59,0.2836,373,summer,Afternoon,0,2,0,0,0
3455,2011-06-12,2,0,6,14,0,0,0,1,0.82,0.7879,0.56,0.2537,315,summer,Afternoon,0,2,0,0,0
3456,2011-06-12,2,0,6,15,0,0,0,1,0.8,0.7727,0.59,0.2985,360,summer,Afternoon,0,2,0,0,0
3457,2011-06-12,2,0,6,16,0,0,0,3,0.68,0.6364,0.83,0.2836,350,summer,Afternoon,0,2,0,0,0
3458,2011-06-12,2,0,6,17,0,0,0,3,0.68,0.6364,0.83,0.2836,252,summer,Afternoon,0,2,1,0,0
3459,2011-06-12,2,0,6,18,0,0,0,1,0.7,0.6667,0.74,0.1642,256,summer,Evening,1,2,1,0,0
3460,2011-06-12,2,0,6,19,0,0,0,1,0.7,0.6667,0.74,0.1045,223,summer,Evening,1,2,1,0,0
3461,2011-06-12,2,0,6,20,0,0,0,1,0.66,0.6061,0.83,0.1642,206,summer,Evening,1,2,0,0,0
3462,2011-06-12,2,0,6,21,0,0,0,1,0.66,0.6061,0.83,0.1045,140,summer,Evening,1,2,0,0,0
3463,2011-06-12,2,0,6,22,0,0,0,1,0.64,0.5758,0.83,0.1343,128,summer,Evening,1,2,0,0,0
3464,2011-06-12,2,0,6,23,0,0,0,1,0.64,0.5909,0.78,0.194,107,summer,Evening,1,2,0,0,0
3465,2011-06-13,2,0,6,0,0,1,1,1,0.64,0.5909,0.78,0.1343,28,summer,Night,3,2,0,0,0
3466,2011-06-13,2,0,6,1,0,1,1,1,0.64,0.6061,0.73,0.2239,16,summer,Night,3,2,0,0,0
3467,2011-06-13,2,0,6,2,0,1,1,1,0.62,0.5909,0.73,0.2836,10,summer,Night,3,2,0,0,0
3468,2011-06-13,2,0,6,3,0,1,1,1,0.6,0.6061,0.6,0.4925,7,summer,Night,3,2,0,0,0
3469,2011-06-13,2,0,6,4,0,1,1,1,0.56,0.5303,0.64,0.2985,4,summer,Night,3,2,0,0,0
3470,2011-06-13,2,0,6,5,0,1,1,1,0.54,0.5152,0.64,0.3881,29,summer,Night,3,2,0,0,0
3471,2011-06-13,2,0,6,6,0,1,1,1,0.54,0.5152,0.64,0.4179,105,summer,Morning,2,2,0,0,0
3472,2011-06-13,2,0,6,7,0,1,1,1,0.56,0.5303,0.56,0.3582,328,summer,Morning,2,2,1,0,0
3473,2011-06-13,2,0,6,8,0,1,1,1,0.58,0.5455,0.49,0.4478,476,summer,Morning,2,2,1,0,0
3474,2011-06-13,2,0,6,9,0,1,1,1,0.62,0.6212,0.46,0.3582,224,summer,Morning,2,2,1,0,0
3475,2011-06-13,2,0,6,10,0,1,1,1,0.64,0.6212,0.41,0.3284,118,summer,Morning,2,2,0,0,0
3476,2011-06-13,2,0,6,11,0,1,1,1,0.66,0.6212,0.41,0.2985,159,summer,Morning,2,2,0,0,0
3477,2011-06-13,2,0,6,12,0,1,1,1,0.66,0.6212,0.41,0.2836,196,summer,Afternoon,0,2,0,0,0
3478,2011-06-13,2,0,6,14,0,1,1,1,0.7,0.6364,0.34,0.2537,200,summer,Afternoon,0,2,0,0,0
3479,2011-06-13,2,0,6,15,0,1,1,1,0.7,0.6364,0.37,0.4478,185,summer,Afternoon,0,2,0,0,0
3480,2011-06-13,2,0,6,16,0,1,1,1,0.7,0.6364,0.37,0.4179,326,summer,Afternoon,0,2,0,0,0
3481,2011-06-13,2,0,6,17,0,1,1,1,0.7,0.6364,0.39,0.3284,601,summer,Afternoon,0,2,1,0,0
3482,2011-06-13,2,0,6,18,0,1,1,1,0.7,0.6364,0.37,0.3582,586,summer,Evening,1,2,1,0,0
3483,2011-06-13,2,0,6,19,0,1,1,1,0.66,0.6212,0.39,0.2836,423,summer,Evening,1,2,1,0,0
3484,2011-06-13,2,0,6,20,0,1,1,1,0.64,0.6212,0.44,0.2537,331,summer,Evening,1,2,0,0,0
3485,2011-06-13,2,0,6,21,0,1,1,1,0.64,0.6212,0.41,0.2537,218,summer,Evening,1,2,0,0,0
3486,2011-06-13,2,0,6,22,0,1,1,1,0.62,0.6212,0.46,0.2239,134,summer,Evening,1,2,0,0,0
3487,2011-06-13,2,0,6,23,0,1,1,1,0.62,0.6212,0.46,0.194,89,summer,Evening,1,2,0,0,0
3488,2011-06-14,2,0,6,0,0,2,1,1,0.6,0.6212,0.49,0.194,31,summer,Night,3,2,0,0,0
3489,2011-06-14,2,0,6,1,0,2,1,1,0.6,0.6212,0.49,0.2537,13,summer,Night,3,2,0,0,0
3490,2011-06-14,2,0,6,2,0,2,1,1,0.6,0.6212,0.49,0.2836,10,summer,Night,3,2,0,0,0
3491,2011-06-14,2,0,6,3,0,2,1,1,0.58,0.5455,0.53,0.3284,2,summer,Night,3,2,0,0,0
3492,2011-06-14,2,0,6,4,0,2,1,1,0.54,0.5152,0.6,0.2537,3,summer,Night,3,2,0,0,0
3493,2011-06-14,2,0,6,5,0,2,1,1,0.54,0.5152,0.56,0.3284,26,summer,Night,3,2,0,0,0
3494,2011-06-14,2,0,6,6,0,2,1,1,0.54,0.5152,0.56,0.2985,113,summer,Morning,2,2,0,0,0
3495,2011-06-14,2,0,6,7,0,2,1,1,0.56,0.5303,0.52,0.4179,365,summer,Morning,2,2,1,0,0
3496,2011-06-14,2,0,6,8,0,2,1,1,0.58,0.5455,0.49,0.3881,486,summer,Morning,2,2,1,0,0
3497,2011-06-14,2,0,6,9,0,2,1,1,0.62,0.6212,0.46,0.194,193,summer,Morning,2,2,1,0,0
3498,2011-06-14,2,0,6,10,0,2,1,1,0.62,0.6212,0.46,0.2239,130,summer,Morning,2,2,0,0,0
3499,2011-06-14,2,0,6,11,0,2,1,1,0.64,0.6212,0.41,0.2836,143,summer,Morning,2,2,0,0,0
3500,2011-06-14,2,0,6,12,0,2,1,1,0.64,0.6212,0.41,0.3582,169,summer,Afternoon,0,2,0,0,0
3501,2011-06-14,2,0,6,13,0,2,1,1,0.64,0.6212,0.44,0.2239,209,summer,Afternoon,0,2,0,0,0
3502,2011-06-14,2,0,6,14,0,2,1,2,0.64,0.6212,0.47,0.194,159,summer,Afternoon,0,2,0,0,0
3503,2011-06-14,2,0,6,15,0,2,1,1,0.64,0.6212,0.47,0.1642,178,summer,Afternoon,0,2,0,0,0
3504,2011-06-14,2,0,6,16,0,2,1,1,0.68,0.6364,0.41,0.194,330,summer,Afternoon,0,2,0,0,0
3505,2011-06-14,2,0,6,17,0,2,1,3,0.64,0.6212,0.5,0.2836,569,summer,Afternoon,0,2,1,0,0
3506,2011-06-14,2,0,6,18,0,2,1,1,0.62,0.6212,0.51,0.3284,538,summer,Evening,1,2,1,0,0
3507,2011-06-14,2,0,6,19,0,2,1,1,0.64,0.6212,0.5,0.3582,386,summer,Evening,1,2,1,0,0
3508,2011-06-14,2,0,6,20,0,2,1,1,0.6,0.6212,0.56,0.1642,297,summer,Evening,1,2,0,0,0
3509,2011-06-14,2,0,6,21,0,2,1,1,0.6,0.6212,0.56,0.2985,243,summer,Evening,1,2,0,0,0
3510,2011-06-14,2,0,6,22,0,2,1,1,0.58,0.5455,0.6,0.2239,188,summer,Evening,1,2,0,0,0
3511,2011-06-14,2,0,6,23,0,2,1,1,0.56,0.5303,0.68,0.2239,110,summer,Evening,1,2,0,0,0
3512,2011-06-15,2,0,6,0,0,3,1,1,0.56,0.5303,0.64,0.3582,52,summer,Night,3,2,0,0,0
3513,2011-06-15,2,0,6,1,0,3,1,1,0.54,0.5152,0.64,0.2836,14,summer,Night,3,2,0,0,0
3514,2011-06-15,2,0,6,2,0,3,1,1,0.52,0.5,0.63,0.2239,9,summer,Night,3,2,0,0,0
3515,2011-06-15,2,0,6,3,0,3,1,1,0.5,0.4848,0.68,0.2537,1,summer,Night,3,2,0,0,0
3516,2011-06-15,2,0,6,4,0,3,1,1,0.5,0.4848,0.63,0.2836,4,summer,Night,3,2,0,0,0
3517,2011-06-15,2,0,6,5,0,3,1,1,0.48,0.4697,0.67,0.2836,21,summer,Night,3,2,0,0,0
3518,2011-06-15,2,0,6,6,0,3,1,1,0.5,0.4848,0.63,0.2537,121,summer,Morning,2,2,0,0,0
3519,2011-06-15,2,0,6,7,0,3,1,1,0.54,0.5152,0.6,0.1343,370,summer,Morning,2,2,1,0,0
3520,2011-06-15,2,0,6,8,0,3,1,1,0.58,0.5455,0.53,0.1343,498,summer,Morning,2,2,1,0,0
3521,2011-06-15,2,0,6,10,0,3,1,1,0.64,0.6212,0.47,0.1642,135,summer,Morning,2,2,0,0,0
3522,2011-06-15,2,0,6,12,0,3,1,1,0.7,0.6364,0.34,0.2239,211,summer,Afternoon,0,2,0,0,0
3523,2011-06-15,2,0,6,13,0,3,1,1,0.74,0.6515,0.28,0.2836,189,summer,Afternoon,0,2,0,0,0
3524,2011-06-15,2,0,6,16,0,3,1,1,0.76,0.6667,0.27,0.1343,312,summer,Afternoon,0,2,0,0,0
3525,2011-06-15,2,0,6,17,0,3,1,1,0.74,0.6515,0.28,0.1045,638,summer,Afternoon,0,2,1,0,0
3526,2011-06-15,2,0,6,18,0,3,1,1,0.72,0.6515,0.32,0.1343,607,summer,Evening,1,2,1,0,0
3527,2011-06-15,2,0,6,19,0,3,1,1,0.7,0.6364,0.37,0.2836,416,summer,Evening,1,2,1,0,0
3528,2011-06-15,2,0,6,20,0,3,1,1,0.66,0.6212,0.44,0.1642,330,summer,Evening,1,2,0,0,0
3529,2011-06-15,2,0,6,21,0,3,1,1,0.64,0.6212,0.47,0.2239,257,summer,Evening,1,2,0,0,0
3530,2011-06-15,2,0,6,22,0,3,1,1,0.62,0.6212,0.5,0.1045,175,summer,Evening,1,2,0,0,0
3531,2011-06-16,2,0,6,0,0,4,1,1,0.6,0.6212,0.56,0.1045,47,summer,Night,3,2,0,0,0
3532,2011-06-16,2,0,6,2,0,4,1,1,0.6,0.6212,0.56,0.0896,5,summer,Night,3,2,0,0,0
3533,2011-06-16,2,0,6,3,0,4,1,2,0.56,0.5303,0.73,0.0896,4,summer,Night,3,2,0,0,0
3534,2011-06-16,2,0,6,4,0,4,1,2,0.56,0.5303,0.68,0.1045,6,summer,Night,3,2,0,0,0
3535,2011-06-16,2,0,6,5,0,4,1,1,0.6,0.6061,0.64,0.194,25,summer,Night,3,2,0,0,0
3536,2011-06-16,2,0,6,6,0,4,1,3,0.58,0.5455,0.73,0.1642,112,summer,Morning,2,2,0,0,0
3537,2011-06-16,2,0,6,7,0,4,1,3,0.56,0.5303,0.78,0.1642,188,summer,Morning,2,2,1,0,0
3538,2011-06-16,2,0,6,8,0,4,1,2,0.6,0.5909,0.69,0.1343,388,summer,Morning,2,2,1,0,0
3539,2011-06-16,2,0,6,9,0,4,1,2,0.62,0.6061,0.65,0.194,261,summer,Morning,2,2,1,0,0
3540,2011-06-16,2,0,6,10,0,4,1,2,0.66,0.6212,0.61,0.2537,121,summer,Morning,2,2,0,0,0
3541,2011-06-16,2,0,6,11,0,4,1,2,0.68,0.6364,0.61,0.2985,150,summer,Morning,2,2,0,0,0
3542,2011-06-16,2,0,6,12,0,4,1,1,0.72,0.6667,0.54,0.3881,206,summer,Afternoon,0,2,0,0,0
3543,2011-06-16,2,0,6,13,0,4,1,2,0.72,0.6667,0.54,0.2537,151,summer,Afternoon,0,2,0,0,0
3544,2011-06-16,2,0,6,14,0,4,1,2,0.72,0.6667,0.54,0.3284,153,summer,Afternoon,0,2,0,0,0
3545,2011-06-16,2,0,6,15,0,4,1,2,0.7,0.6515,0.61,0.2985,159,summer,Afternoon,0,2,0,0,0
3546,2011-06-16,2,0,6,16,0,4,1,3,0.66,0.6212,0.69,0.194,294,summer,Afternoon,0,2,0,0,0
3547,2011-06-16,2,0,6,17,0,4,1,2,0.64,0.5909,0.78,0.1045,272,summer,Afternoon,0,2,1,0,0
3548,2011-06-16,2,0,6,18,0,4,1,1,0.64,0.5758,0.83,0.2239,325,summer,Evening,1,2,1,0,0
3549,2011-06-16,2,0,6,19,0,4,1,1,0.62,0.5758,0.83,0.2836,327,summer,Evening,1,2,1,0,0
3550,2011-06-16,2,0,6,20,0,4,1,1,0.62,0.5758,0.83,0.3284,201,summer,Evening,1,2,0,0,0
3551,2011-06-16,2,0,6,21,0,4,1,3,0.62,0.5758,0.83,0.2537,188,summer,Evening,1,2,0,0,0
3552,2011-06-16,2,0,6,22,0,4,1,3,0.62,0.5758,0.83,0.2537,151,summer,Evening,1,2,0,0,0
3553,2011-06-16,2,0,6,23,0,4,1,3,0.6,0.5606,0.83,0.2537,16,summer,Evening,1,2,0,0,0
3554,2011-06-17,2,0,6,0,0,5,1,1,0.56,0.5303,0.88,0.0896,24,summer,Night,3,2,0,0,0
3555,2011-06-17,2,0,6,1,0,5,1,1,0.56,0.5303,0.94,0.1343,23,summer,Night,3,2,0,0,0
3556,2011-06-17,2,0,6,2,0,5,1,1,0.56,0.5303,0.94,0.1045,13,summer,Night,3,2,0,0,0
3557,2011-06-17,2,0,6,3,0,5,1,1,0.56,0.5303,0.94,0.1045,6,summer,Night,3,2,0,0,0
3558,2011-06-17,2,0,6,4,0,5,1,1,0.54,0.5152,0.94,0.1343,6,summer,Night,3,2,0,0,0
3559,2011-06-17,2,0,6,9,0,5,1,1,0.7,0.6515,0.58,0.194,224,summer,Morning,2,2,1,0,0
3560,2011-06-17,2,0,6,10,0,5,1,1,0.7,0.6515,0.58,0.194,170,summer,Morning,2,2,0,0,0
3561,2011-06-17,2,0,6,11,0,5,1,1,0.68,0.6364,0.69,0.2537,181,summer,Morning,2,2,0,0,0
3562,2011-06-17,2,0,6,12,0,5,1,1,0.7,0.6515,0.65,0.2537,243,summer,Afternoon,0,2,0,0,0
3563,2011-06-17,2,0,6,13,0,5,1,1,0.74,0.6818,0.62,0.2836,204,summer,Afternoon,0,2,0,0,0
3564,2011-06-17,2,0,6,14,0,5,1,1,0.76,0.697,0.52,0.194,215,summer,Afternoon,0,2,0,0,0
3565,2011-06-17,2,0,6,15,0,5,1,1,0.78,0.697,0.43,0.2239,243,summer,Afternoon,0,2,0,0,0
3566,2011-06-17,2,0,6,16,0,5,1,1,0.76,0.6818,0.45,0.1642,355,summer,Afternoon,0,2,0,0,0
3567,2011-06-17,2,0,6,17,0,5,1,3,0.76,0.6818,0.4,0.194,552,summer,Afternoon,0,2,1,0,0
3568,2011-06-17,2,0,6,18,0,5,1,3,0.76,0.6818,0.4,0.194,450,summer,Evening,1,2,1,0,0
3569,2011-06-17,2,0,6,19,0,5,1,3,0.64,0.5758,0.83,0.2537,328,summer,Evening,1,2,1,0,0
3570,2011-06-17,2,0,6,20,0,5,1,1,0.64,0.5909,0.78,0.1045,232,summer,Evening,1,2,0,0,0
3571,2011-06-17,2,0,6,21,0,5,1,1,0.64,0.5909,0.78,0.0896,208,summer,Evening,1,2,0,0,0
3572,2011-06-17,2,0,6,22,0,5,1,1,0.62,0.5606,0.88,0.1343,175,summer,Evening,1,2,0,0,0
3573,2011-06-17,2,0,6,23,0,5,1,1,0.62,0.5758,0.83,0.1343,178,summer,Evening,1,2,0,0,0
3574,2011-06-18,2,0,6,0,0,6,0,1,0.62,0.5606,0.88,0.1343,104,summer,Night,3,2,0,0,0
3575,2011-06-18,2,0,6,1,0,6,0,1,0.62,0.5758,0.83,0.1045,95,summer,Night,3,2,0,0,0
3576,2011-06-18,2,0,6,3,0,6,0,1,0.6,0.5455,0.88,0.0896,20,summer,Night,3,2,0,0,0
3577,2011-06-18,2,0,6,4,0,6,0,1,0.6,0.5455,0.88,0.0896,5,summer,Night,3,2,0,0,0
3578,2011-06-18,2,0,6,6,0,6,0,1,0.62,0.5758,0.83,0.1045,27,summer,Morning,2,2,0,0,0
3579,2011-06-18,2,0,6,7,0,6,0,1,0.64,0.5909,0.78,0.1343,57,summer,Morning,2,2,1,0,0
3580,2011-06-18,2,0,6,8,0,6,0,1,0.66,0.6061,0.78,0.0896,131,summer,Morning,2,2,1,0,0
3581,2011-06-18,2,0,6,9,0,6,0,1,0.7,0.6515,0.61,0.2239,218,summer,Morning,2,2,1,0,0
3582,2011-06-18,2,0,6,10,0,6,0,1,0.72,0.6818,0.62,0.194,244,summer,Morning,2,2,0,0,0
3583,2011-06-18,2,0,6,11,0,6,0,1,0.72,0.6818,0.62,0.1343,404,summer,Morning,2,2,0,0,0
3584,2011-06-18,2,0,6,12,0,6,0,1,0.74,0.697,0.66,0.0896,420,summer,Afternoon,0,2,0,0,0
3585,2011-06-18,2,0,6,14,0,6,0,2,0.8,0.7273,0.46,0.2836,334,summer,Afternoon,0,2,0,0,0
3586,2011-06-18,2,0,6,15,0,6,0,2,0.82,0.7576,0.46,0.1343,367,summer,Afternoon,0,2,0,0,0
3587,2011-06-18,2,0,6,16,0,6,0,2,0.76,0.697,0.52,0.2239,468,summer,Afternoon,0,2,0,0,0
3588,2011-06-18,2,0,6,17,0,6,0,2,0.76,0.6818,0.48,0.1642,449,summer,Afternoon,0,2,1,0,0
3589,2011-06-18,2,0,6,18,0,6,0,2,0.74,0.6818,0.55,0.194,381,summer,Evening,1,2,1,0,0
3590,2011-06-18,2,0,6,19,0,6,0,2,0.74,0.6667,0.51,0.1045,326,summer,Evening,1,2,1,0,0
3591,2011-06-18,2,0,6,20,0,6,0,2,0.72,0.6667,0.58,0.1343,188,summer,Evening,1,2,0,0,0
3592,2011-06-18,2,0,6,21,0,6,0,2,0.72,0.6818,0.66,0.1045,183,summer,Evening,1,2,0,0,0
3593,2011-06-18,2,0,6,22,0,6,0,2,0.72,0.6818,0.62,0.1343,161,summer,Evening,1,2,0,0,0
3594,2011-06-19,2,0,6,1,0,0,0,2,0.7,0.6515,0.65,0.0896,76,summer,Night,3,2,0,0,0
3595,2011-06-19,2,0,6,2,0,0,0,1,0.68,0.6364,0.74,0.0896,72,summer,Night,3,2,0,0,0
3596,2011-06-19,2,0,6,3,0,0,0,2,0.66,0.6061,0.78,0.1343,30,summer,Night,3,2,0,0,0
3597,2011-06-19,2,0,6,4,0,0,0,2,0.66,0.6212,0.74,0.1343,17,summer,Night,3,2,0,0,0
3598,2011-06-19,2,0,6,6,0,0,0,2,0.66,0.6061,0.78,0.1642,33,summer,Morning,2,2,0,0,0
3599,2011-06-19,2,0,6,7,0,0,0,2,0.66,0.6061,0.78,0.1642,71,summer,Morning,2,2,1,0,0
3600,2011-06-19,2,0,6,8,0,0,0,3,0.68,0.6364,0.74,0.1045,84,summer,Morning,2,2,1,0,0
3601,2011-06-19,2,0,6,9,0,0,0,2,0.68,0.6364,0.74,0.1045,169,summer,Morning,2,2,1,0,0
3602,2011-06-19,2,0,6,10,0,0,0,2,0.7,0.6515,0.61,0.1045,244,summer,Morning,2,2,0,0,0
3603,2011-06-19,2,0,6,11,0,0,0,2,0.72,0.6667,0.58,0.0896,377,summer,Morning,2,2,0,0,0
3604,2011-06-19,2,0,6,12,0,0,0,2,0.74,0.6818,0.55,0.0896,396,summer,Afternoon,0,2,0,0,0
3605,2011-06-19,2,0,6,14,0,0,0,3,0.74,0.6818,0.58,0.1045,317,summer,Afternoon,0,2,0,0,0
3606,2011-06-19,2,0,6,15,0,0,0,2,0.74,0.6818,0.55,0.1045,362,summer,Afternoon,0,2,0,0,0
3607,2011-06-19,2,0,6,18,0,0,0,2,0.74,0.6818,0.58,0.0896,296,summer,Evening,1,2,1,0,0
3608,2011-06-19,2,0,6,19,0,0,0,1,0.72,0.6818,0.62,0.1343,311,summer,Evening,1,2,1,0,0
